VIN,Make,Year,Model,AutoID,OwnerID,DriveTrain,EngineType,Transmission,ExteriorColor,InteriorColor
KNUVWH1HPMMKNR6SS,Contoso Motors,2005,Sedan,1525,398,FWD,Electric,Semi-automatic,White Silver,Smoke White
W87OFVPYZZRGFXOYV,Contoso Motors,2006,Sedan,1526,399,FWD,Electric,Semi-automatic,Racing Green,Beige
HL7QWAKSLPLGGIA5Z,Contoso Motors,2011,SUV,1527,793,FWD,Hybrid,Automatic,Silver,Black
9K6N3B4YM0MDPZBK4,Contoso Motors,2005,Truck,1528,521,FWD,8 Cylinder,Automatic,Silver,Black
QWC264BKO406G99YX,Contoso Motors,2016,Truck,1529,624,FWD,8 Cylinder,Automatic,Silver,Black
BB6JTFWSINXUHNLS2,Contoso Motors,2016,Hatchback,1530,340,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
TK0KO40ZA5A4S28MS,Contoso Motors,2010,Wagon,1531,346,FWD,6 Cylinder,Automatic,Blue,Old Lace
9LZYSQ2EI0ARBTSAJ,Contoso Motors,2004,Minivan,1532,532,FWD,6 Cylinder,Automatic,Volcanic Orange,White
KXNKAFRAK1J6E2U1B,Contoso Motors,2005,Minivan,1533,533,FWD,6 Cylinder,Automatic,Chili Red,Black
5CFGO2J07EC6FCJFA,Contoso Motors,2006,Crossover,1534,795,FWD,Hybrid,Automatic,Silver,Ivory
4Q5OVWVJQGKWWQXGS,Contoso Motors,2011,Hatchback,1535,355,FWD,6 Cylinder,Automatic,Chili Red,Black
JFVLSAR3BYBMAEJT5,Contoso Motors,2005,Truck,1536,641,FWD,8 Cylinder,Automatic,Silver,Black
SH85GQO77AR5YFRTD,Contoso Motors,2004,Crossover,1537,797,AWD,Hybrid,Automatic,Silver,Silverstone
NMFWXCAUUDH36P048,Contoso Motors,2013,Sedan,1538,467,FWD,Electric,Semi-automatic,Silver,Ivory
AEO5LVAOL7IREKB6E,Contoso Motors,2004,Wagon,1539,412,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
LECL9ZZ9XECVR48E2,Contoso Motors,2016,Minivan,1540,540,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
6YOYKFUC5X42DUNNC,Contoso Motors,2007,SUV,1541,807,FWD,6 Cylinder,Automatic,Silver,Ivory
XLVJSCH9EPSN7QVD5,Contoso Motors,2016,SUV,1542,814,AWD,3 Cylinder,Automatic,Silver,Gray
NZOEWO2I5KZ9VITWL,Contoso Motors,2012,Commercial,1543,894,AWD,8 Cylinder,Automatic,Silver,Black
4FYGDM5C6HS2K3RY5,Contoso Motors,2007,Convertible 2DR,1544,544,FWD,Electric,Automatic,Volcanic Orange,White
W345EOIZ1P4D71V97,Contoso Motors,2014,Coupe,1545,777,RWD,8 Cylinder,Automatic,Silver,Red
KVMP01U4Q6L1F5E6C,Contoso Motors,2014,Hybrid,1546,546,FWD,Hybrid,Semi-automatic,Blue,Old Lace
5FE440DUQUZKYDFF7,Contoso Motors,2015,Truck,1547,760,FWD,8 Cylinder,Automatic,Silver,Black
EKW640T5T4QOFIC2U,Contoso Motors,2016,Hatchback,1548,436,AWD,6 Cylinder,Automatic,Thunder Gray,Gray
KS8EL125HYA3EBP5E,Contoso Motors,2015,Sedan,1549,470,FWD,Electric,Semi-automatic,White Silver,Smoke White
7OFQRQ2M19MUJIUSJ,Contoso Motors,2015,Sedan,1550,518,FWD,Electric,Semi-automatic,Blazing Gray,Nutmeg
LNLAAIQWMT7JVMPMS,Contoso Motors,2005,Sedan,1551,530,AWD,Electric,Semi-automatic,Blazing Gray,Nutmeg
O3B237IYWMPFSF20Q,Contoso Motors,2011,Hatchback,1552,443,AWD,6 Cylinder,Automatic,Midnight Black,Silverstone
O3JB3WYC014ALTBDG,Contoso Motors,2013,Truck,1553,1000,AWD,8 Cylinder,Automatic,Silver,Black
T2TF0BJTVUI5DRJZU,Contoso Motors,2011,Truck,1554,145,AWD,8 Cylinder,Automatic,Silver,Black
68QK5KSFDUQ70LYOF,Contoso Motors,2004,Coupe,1555,17,AWD,8 Cylinder,Automatic,Chili Red,Black
36GQ6LK7ZZG18PZEZ,Contoso Motors,2014,Hybrid,1556,556,FWD,Hybrid,Semi-automatic,Volcanic Orange,White
AW70NLMX8PV0LAS0C,Contoso Motors,2005,SUV,1557,817,AWD,Electric,Automatic,Silver,Black
5P57WNFONMMCH2J8C,Contoso Motors,2012,Commercial,1558,15,AWD,8 Cylinder,Automatic,Silver,Black
Z4X5MYSEL1B0UVLLA,Contoso Motors,2004,Convertible 2DR,1559,559,RWD,6 Cylinder,Automatic,Silver,Ivory
N2KHHTB57D9IJGIBK,Contoso Motors,2016,Convertible 2DR,1560,821,RWD,8 Cylinder,Automatic,Silver,Silverstone
3LM6L9DBF0WM7OT2G,Contoso Motors,2015,SUV,1561,822,FWD,12 Cylinder,Automatic,Silver,Smoke White
O983ZFAOX3EX873I2,Contoso Motors,2016,Minivan,1562,562,FWD,6 Cylinder,Automatic,White Silver,Smoke White
JX41LIDZE71NUSCTG,Contoso Motors,2011,SUV,1563,837,RWD,8 Cylinder,Automatic,Silver,Red
JCDCAMUP86TWW8HK4,Contoso Motors,2004,Minivan,1564,564,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
QH9CF10U8A2Y6M89K,Contoso Motors,2007,SUV,1565,840,FWD,Electric,Automatic,Silver,White
E4JKDQZU95AZHIBYC,Contoso Motors,2007,Minivan,1566,566,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
KJLW8ZRR3ANX19RCF,Contoso Motors,2013,Minivan,1567,567,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray
BGEPPHL3N48B3GWP0,Contoso Motors,2011,Minivan,1568,568,FWD,6 Cylinder,Automatic,Volcanic Orange,White
3RU2E6A5BY89CDQ5Y,Contoso Motors,2014,Minivan,1569,569,FWD,6 Cylinder,Automatic,Chili Red,Black
M6TTBHZY8DGMNKRN2,Contoso Motors,2015,Minivan,1570,570,FWD,6 Cylinder,Automatic,Blue,Old Lace
WQ6DTHHUJLDR1E0YA,Contoso Motors,2005,Sedan,1571,578,FWD,Electric,Semi-automatic,Thunder Gray,Gray
XRM3ZG9CN2B8L7XZA,Contoso Motors,2011,Wagon,1572,460,FWD,6 Cylinder,Automatic,Volcanic Orange,White
EV2ACSWSTKFJW079L,Contoso Motors,2009,Sedan,1573,590,FWD,Electric,Semi-automatic,Thunder Gray,Gray
0IESVCF1KGKEOXYYS,Contoso Motors,2016,Sedan,1574,638,AWD,Electric,Semi-automatic,Thunder Gray,Gray
RO1KIV05KIY4ZQ48E,Contoso Motors,2004,SUV,1575,841,FWD,Hybrid,Automatic,Silver,Black
0SEZX361T08ETSC2U,Contoso Motors,2014,Truck,1576,265,FWD,8 Cylinder,Automatic,Silver,Black
F0DCI60VY9KL3FSJM,Contoso Motors,2007,Truck,1577,385,FWD,8 Cylinder,Automatic,Silver,Black
AAS75KHKTTGXX1D1M,Contoso Motors,2013,Hatchback,1578,491,FWD,6 Cylinder,Automatic,Racing Green,Beige
AXTJKB5CSA5TXKUPQ,Contoso Motors,2016,Hatchback,1579,495,RWD,6 Cylinder,Automatic,Pepper White,Dark Gray
C1KTYKY80U1A2FF5F,Contoso Motors,2011,Minivan,1580,580,FWD,6 Cylinder,Automatic,Volcanic Orange,White
S3CB9EBFGNB9ZV587,Contoso Motors,2004,Minivan,1581,581,FWD,6 Cylinder,Automatic,Chili Red,Black
OR5ODEZT9BLC55KG9,Contoso Motors,2012,Crossover,1582,843,FWD,Electric,Automatic,Silver,Ivory
R68X8CRT7UFQ57SKV,Contoso Motors,2007,Wagon,1583,444,FWD,8 Cylinder,Automatic,Deep Blue,Brown
U8DNJABNVRSI6QNGO,Contoso Motors,2014,Truck,1584,529,FWD,8 Cylinder,Automatic,Silver,Black
H90FJDYMZQHOTJJRG,Contoso Motors,2011,Crossover,1585,845,FWD,6 Cylinder,Automatic,Silver,Silverstone
UC85N8APJRKY3LH9T,Contoso Motors,2011,Sedan,1586,639,AWD,Electric,Semi-automatic,Pepper White,Dark Gray
5KUKWLQS8YX657DNF,Contoso Motors,2004,Hatchback,1587,564,AWD,8 Cylinder,Automatic,White Silver,Smoke White
8LXHG9FTX5LUIKBYN,Contoso Motors,2007,Minivan,1588,588,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
2MPL86P3AN8ASIW0E,Contoso Motors,2004,SUV,1589,855,AWD,Hybrid,Automatic,Silver,Silverstone
FUJGPJPKYW3MC45LY,Contoso Motors,2007,SUV,1590,862,FWD,4 Cylinder,Automatic,Silver,White
VE98QV3EYDPB42RBQ,Contoso Motors,2012,Commercial,1591,71,AWD,8 Cylinder,Automatic,Silver,Black
8Z9YKS53ZTWY2OJ4O,Contoso Motors,2016,Convertible 2DR,1592,592,RWD,Electric,Automatic,Volcanic Orange,White
TJUPIEC0LBKARMSH3,Contoso Motors,2004,Coupe,1593,641,FWD,8 Cylinder,Automatic,Silver,Ivory
SOUVK7HBM2FAQTAUS,Contoso Motors,2014,Hybrid,1594,594,FWD,Hybrid,Semi-automatic,Blue,Old Lace
SDPJZR8GREG3ODHOY,Contoso Motors,2007,Truck,1595,632,FWD,8 Cylinder,Automatic,Silver,Black
7I3ZI3DKNA6XADQPF,Contoso Motors,2016,Wagon,1596,880,FWD,8 Cylinder,Automatic,White Silver,Smoke White
W61TLR0P38YATPSIA,Contoso Motors,2004,Sedan,1597,709,AWD,Electric,Semi-automatic,Pepper White,Dark Gray
CLKWTZ5BN3ACTUDIS,Contoso Motors,2014,Sedan,1598,733,FWD,Electric,Semi-automatic,Pepper White,Dark Gray
OTUUHSVXY7IOUZ5DG,Contoso Motors,2011,Sedan,1599,757,FWD,Electric,Semi-automatic,Chili Red,Black
X4Z73EKSECVVYOQQQ,Contoso Motors,2013,Hatchback,1600,572,AWD,8 Cylinder,Automatic,Deep Blue,Brown
CKDCP5VZ1PXLMFJUI,Contoso Motors,2007,Truck,1601,649,AWD,8 Cylinder,Automatic,Silver,Black
IOW6X2ZEXLU7D64P8,Contoso Motors,2011,Truck,1602,769,FWD,8 Cylinder,Automatic,Silver,Black
1VMWIOFFE6U5C9KKP,Contoso Motors,2011,Coupe,1603,25,RWD,8 Cylinder,Automatic,Silver,Dark Gray
48V6TR0VQRG82KOC2,Contoso Motors,2014,Hybrid,1604,604,FWD,Hybrid,Semi-automatic,Blue,Old Lace
QGSHJB1517N4COP7K,Contoso Motors,2014,SUV,1605,865,FWD,4 Cylinder,Automatic,Silver,Ivory
K3DPIDNVWANODBD7R,Contoso Motors,2012,Commercial,1606,270,AWD,8 Cylinder,Automatic,Silver,Black
AP64B4T7XRHYVXC08,Contoso Motors,2011,Convertible 2DR,1607,607,RWD,Hybrid,Automatic,Midnight Black,Silverstone
GDQVJW6S5CSXD9Z5A,Contoso Motors,2014,Crossover,1608,869,AWD,6 Cylinder,Automatic,Silver,Beige
NJRFWCQ33IK75ATJO,Contoso Motors,2015,SUV,1609,870,RWD,6 Cylinder,Automatic,Silver,Nutmeg
R0EQZMXVG017N3F2R,Contoso Motors,2007,Minivan,1610,610,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
M0YBUYR0WKKIXXROP,Contoso Motors,2004,SUV,1611,885,RWD,6 Cylinder,Automatic,Silver,Dark Gray
6GIQIXZOSS7BUWGYN,Contoso Motors,2011,Minivan,1612,612,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
UEC7FUGRL4HHW2GQQ,Contoso Motors,2016,SUV,1613,888,AWD,6 Cylinder,Automatic,Silver,Old Lace
QC02434PWRNE2T2QR,Contoso Motors,2015,Minivan,1614,614,FWD,6 Cylinder,Automatic,Volcanic Orange,White
W2Y8E93DPYWST0C6A,Contoso Motors,2016,Minivan,1615,615,FWD,6 Cylinder,Automatic,Chili Red,Black
H89THI6GKS5JY6E83,Contoso Motors,2013,Minivan,1616,616,FWD,6 Cylinder,Automatic,Blue,Old Lace
7SSRFBKWIGBOIW14F,Contoso Motors,2014,Minivan,1617,617,FWD,6 Cylinder,Automatic,Silver,Ivory
AK3R6RZ2O7KHFZMHW,Contoso Motors,2015,Minivan,1618,618,FWD,6 Cylinder,Automatic,Deep Blue,Brown
GS7OYBBL6M7ENHIK5,Contoso Motors,2013,Sedan,1619,783,AWD,Electric,Semi-automatic,Silver,Ivory
5IEFLIT90OWI1KNST,Contoso Motors,2005,Wagon,1620,692,FWD,8 Cylinder,Automatic,White Silver,Smoke White
G7IUI1Q9GU0WLHMPM,Contoso Motors,2004,Sedan,1621,877,FWD,Electric,Semi-automatic,Silver,Ivory
33K4PI1RAWSFEIK5M,Contoso Motors,2014,Sedan,1622,997,AWD,Electric,Semi-automatic,Midnight Black,Silverstone
HYAUQ6AX10I4TF368,Contoso Motors,2011,SUV,1623,889,AWD,8 Cylinder,Automatic,Silver,Ivory
56SVWIRUKQ69VDJ4L,Contoso Motors,2011,Truck,1624,8,AWD,8 Cylinder,Automatic,Silver,Black
HFN5V4PWXEJLZN7UG,Contoso Motors,2014,Truck,1625,273,FWD,8 Cylinder,Automatic,Silver,Black
ELM5U2P7ODFHPBWXE,Contoso Motors,2011,Wagon,1626,888,FWD,8 Cylinder,Automatic,Deep Blue,Brown
R2ENORLBCSEJ8X371,Contoso Motors,2016,Wagon,1627,128,FWD,8 Cylinder,Automatic,Blazing Gray,Nutmeg
XXFCC7ZSMPG0UP5Z8,Contoso Motors,2016,Minivan,1628,628,FWD,6 Cylinder,Automatic,Blue,Old Lace
H7LNDN98IKLXV7Y2D,Contoso Motors,2011,Minivan,1629,629,FWD,6 Cylinder,Automatic,Silver,Ivory
3VAMZNIAR2V18EPKW,Contoso Motors,2014,Crossover,1630,891,AWD,12 Cylinder,Automatic,Silver,Silverstone
0XNJORPFB4OV80G8R,Contoso Motors,2006,Hatchback,1631,91,RWD,Electric,Automatic,Blazing Gray,Ivory
E4LPYGCU1QXJ660GS,Contoso Motors,2011,Truck,1632,393,FWD,8 Cylinder,Automatic,Silver,Black
E690S50JPHBMKS9A5,Contoso Motors,2004,Crossover,1633,893,AWD,6 Cylinder,Automatic,Silver,Beige
0MQFIU5MSNIT1IC17,Contoso Motors,2014,Sedan,1634,23,FWD,Electric,Semi-automatic,Racing Green,Beige
P7POEO9Q5GYMD72WP,Contoso Motors,2014,Hatchback,1635,143,FWD,Electric,Automatic,Blazing Gray,Red
5QNO3F92BPWRIAYSQ,Contoso Motors,2016,Minivan,1636,636,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
NMBWNK2V5FTSVAYNC,Contoso Motors,2011,SUV,1637,903,FWD,Electric,Automatic,Silver,Silverstone
BVHUVVTKZ1L9J035P,Contoso Motors,2015,SUV,1638,910,FWD,Hybrid,Automatic,Silver,White
SWGF4JG31KV2Q6IW0,Contoso Motors,2012,Commercial,1639,326,AWD,8 Cylinder,Automatic,Silver,Black
PND40OKF3OGAOF3PQ,Contoso Motors,2015,Convertible 2DR,1640,640,FWD,6 Cylinder,Automatic,Blue,Old Lace
953FW7GH2DQGMUB83,Contoso Motors,2013,Coupe,1641,211,FWD,Electric,Automatic,Racing Green,Beige
SPC2R8IRDA7BLB1FU,Contoso Motors,2014,Hybrid,1642,642,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
22TYPMI6D6BKTOWS4,Contoso Motors,2011,Truck,1643,40,RWD,Electric,Automatic,Silver,Black
MWNPDQI25FRHDJIKM,Contoso Motors,2011,Wagon,1644,160,FWD,Electric,Automatic,Blazing Gray,Old Lace
YNPSM3Y08JPJJL9IE,Contoso Motors,2005,Sedan,1645,142,AWD,Electric,Semi-automatic,Thunder Gray,Gray
PNUB63REXYJO573IT,Contoso Motors,2007,Sedan,1646,165,FWD,Electric,Semi-automatic,Electric Blue,Red
FM7TA6Q201H1QXYK2,Contoso Motors,2010,Sedan,1647,202,FWD,Electric,Semi-automatic,Thunder Gray,Gray
OVHKMMLW5QZCZ4A06,Contoso Motors,2013,Wagon,1648,208,FWD,Electric,Automatic,Blazing Gray,Brown
7RAHAO9T3W02YNGOX,Contoso Motors,2007,Truck,1649,65,FWD,Electric,Automatic,Silver,Black
YK95FLWKUTBBUZZST,Contoso Motors,2016,Truck,1650,88,FWD,Electric,Automatic,Silver,Black
K0G1FK363MS3V74UJ,Contoso Motors,2011,Coupe,1651,441,FWD,Electric,Automatic,Chili Red,Black
I50RB3EXAQIXZ0EYK,Contoso Motors,2014,Hybrid,1652,652,FWD,Hybrid,Semi-automatic,Blue,Old Lace
J20TWR816OYXHKYK4,Contoso Motors,2014,SUV,1653,913,FWD,Hybrid,Automatic,Silver,Ivory
2Q8MCU41CQ69AAB6J,Contoso Motors,2012,Commercial,1654,30,AWD,8 Cylinder,Automatic,Silver,Black
EABPP9R6HJCHQHAJE,Contoso Motors,2013,Convertible 2DR,1655,655,FWD,Electric,Automatic,Midnight Black,Silverstone
G8N3Y50OFFYEW0D77,Contoso Motors,2005,Crossover,1656,917,FWD,Hybrid,Automatic,Silver,Beige
W1Y9YYJOU2JB89YJX,Contoso Motors,2007,SUV,1657,918,FWD,Hybrid,Automatic,Silver,Beige
EF8METSVDOITMZ5I0,Contoso Motors,2015,Minivan,1658,658,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg
JZLTQ6VXVL68UJXMX,Contoso Motors,2011,SUV,1659,933,FWD,6 Cylinder,Automatic,Silver,Beige
SCHZX0UZ8NNBP32KX,Contoso Motors,2013,Minivan,1660,660,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
MU8D93ZS7FWREBRP1,Contoso Motors,2015,SUV,1661,936,FWD,6 Cylinder,Automatic,Silver,Beige
JJFQR6FXV45S2XG55,Contoso Motors,2015,Minivan,1662,662,FWD,6 Cylinder,Automatic,Volcanic Orange,White
O0VDILSSHN16FX14C,Contoso Motors,2013,Minivan,1663,663,FWD,6 Cylinder,Automatic,Chili Red,Black
FDSW7I802BKJJDR6B,Contoso Motors,2004,Minivan,1664,664,FWD,6 Cylinder,Automatic,Blue,Old Lace
QU0VRE0558IS31EM6,Contoso Motors,2005,Minivan,1665,665,FWD,6 Cylinder,Automatic,Silver,Ivory
FCCC0JZUGXD4WUZFR,Contoso Motors,2007,Minivan,1666,666,FWD,6 Cylinder,Automatic,Deep Blue,Brown
7Q3YDXZB1ZRY2BNX6,Contoso Motors,2015,Sedan,1667,262,FWD,Electric,Semi-automatic,Volcanic Orange,White
E5X1LZVX86QN3CV2R,Contoso Motors,2011,Wagon,1668,304,FWD,Electric,Automatic,Blazing Gray,Smoke White
L4FD2S6N5GC7OD7RX,Contoso Motors,2011,Sedan,1669,285,AWD,Electric,Semi-automatic,Pepper White,Dark Gray
K3ZQGLFTDBM0BDDXB,Contoso Motors,2014,Sedan,1670,331,FWD,Electric,Semi-automatic,Pepper White,Dark Gray
5L0DMBN9IHY07PXGZ,Contoso Motors,2004,SUV,1671,937,FWD,Electric,Automatic,Silver,Beige
GEYMICFG1HBNERZ6L,Contoso Motors,2011,Truck,1672,185,FWD,Electric,Automatic,Silver,Black
HWNOTJPA7R5PBDWLZ,Contoso Motors,2013,Truck,1673,203,AWD,Electric,Automatic,Silver,Black
7C82LT94JMLBD9YEL,Contoso Motors,2016,Wagon,1674,330,FWD,Electric,Automatic,Blazing Gray,Nutmeg
7ZRZ7SQNBX2E1PR3X,Contoso Motors,2007,Hatchback,1675,527,AWD,Electric,Automatic,Blazing Gray,Silverstone
Z371Z54EPYQPMESC8,Contoso Motors,2007,Minivan,1676,676,FWD,6 Cylinder,Automatic,Blue,Old Lace
V3UU8QTZWYW6UDMAG,Contoso Motors,2004,Minivan,1677,677,FWD,6 Cylinder,Automatic,Silver,Ivory
QPLT2V1KC14RVJ2HZ,Contoso Motors,2007,Crossover,1678,939,FWD,6 Cylinder,Automatic,Silver,Beige
M89LQAUR2M8OJL9NB,Contoso Motors,2005,Wagon,1679,570,FWD,Electric,Automatic,Blazing Gray,Old Lace
6O32POOF1DXPOGKOQ,Contoso Motors,2016,Truck,1680,280,FWD,Electric,Automatic,Silver,Black
396IUGLTRPN4VKBKX,Contoso Motors,2011,Crossover,1681,941,AWD,10 Cylinder,Automatic,Silver,Beige
9EDN7R7D50YQZWN8Y,Contoso Motors,2009,Sedan,1682,382,FWD,Electric,Semi-automatic,Blue,Old Lace
IKJ5NQPEW4LNC8AYM,Contoso Motors,2012,Hatchback,1683,579,FWD,Electric,Automatic,Blazing Gray,Dark Gray
YP7A6G1W2N7VNJ849,Contoso Motors,2015,Minivan,1684,684,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
FIFQC8G5IQDSP0HZW,Contoso Motors,2013,SUV,1685,951,FWD,12 Cylinder,Automatic,Silver,Beige
DZ0JN3HME3OKBBFYU,Contoso Motors,2015,SUV,1686,958,AWD,10 Cylinder,Automatic,Silver,Beige
AESQX3ZKCFM25HNNE,Contoso Motors,2010,Commercial,1687,118,AWD,8 Cylinder,Automatic,Silver,Black
NH1SK0I6BX6XF05MX,Contoso Motors,2016,Convertible 2DR,1688,688,FWD,6 Cylinder,Automatic,Blue,Old Lace
B98FFFQ3HDRX8SLMV,Contoso Motors,2007,Coupe,1689,835,FWD,Electric,Automatic,Racing Green,Beige
8DPS2FIS26U15IL9P,Contoso Motors,2014,Hybrid,1690,690,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
DHPVT5LN2MSGSMEMP,Contoso Motors,2013,Truck,1691,450,FWD,Electric,Automatic,Silver,Black
SZBAR4VUGY08X8JKN,Contoso Motors,2013,Wagon,1692,780,AWD,Electric,Automatic,Blazing Gray,White
PK70FRDXM0A7D00IB,Contoso Motors,2004,Sedan,1693,405,FWD,Electric,Semi-automatic,Chili Red,Black
87NAPA5IHNG5E2FLU,Contoso Motors,2006,Sedan,1694,455,FWD,Electric,Semi-automatic,Midnight Black,Silverstone
8NTGYTURD5U7DNX0Z,Contoso Motors,2015,Sedan,1695,526,FWD,Electric,Semi-automatic,White Silver,Smoke White
4TIX69ZZ8YSTOLDZ3,Contoso Motors,2016,Hatchback,1696,852,AWD,Electric,Automatic,Blazing Gray,Old Lace
ME04HHTNX276VQD15,Contoso Motors,2014,Truck,1697,473,RWD,Electric,Automatic,Silver,Black
RHY4I7HZ15471I333,Contoso Motors,2007,Truck,1698,587,FWD,Electric,Automatic,Silver,Black
2YWYDXNLDHHR9XRME,Contoso Motors,2011,Coupe,1699,969,FWD,Electric,Automatic,Silver,Black
JO5ZFOCJD72V9CX0D,Contoso Motors,2014,Hybrid,1700,700,FWD,Hybrid,Semi-automatic,Deep Blue,Brown
U9OIY7EOWOI2YE72I,Contoso Motors,2005,SUV,1701,961,AWD,Hybrid,Automatic,Silver,Beige
5JZN82IAK0YTZDH4R,Contoso Motors,2010,Commercial,1702,454,AWD,8 Cylinder,Automatic,Silver,Black
LLA6XUGWOTOZ0X5FX,Contoso Motors,2016,Convertible 2DR,1703,703,RWD,12 Cylinder,Automatic,Racing Green,Beige
O2BP2GUZ5NTPXT0AQ,Contoso Motors,2004,Crossover,1704,965,AWD,6 Cylinder,Automatic,Silver,Beige
FBBYST4XSAYYR2RL8,Contoso Motors,2005,SUV,1705,966,FWD,Electric,Automatic,Silver,Beige
JJW3OFY2BK8439VBD,Contoso Motors,2015,Minivan,1706,706,FWD,6 Cylinder,Automatic,Thunder Gray,Gray
XTLXKBJTDD9VU4KEU,Contoso Motors,2004,SUV,1707,981,RWD,4 Cylinder,Automatic,Silver,Beige
TOIXIEYYLH11CH7NH,Contoso Motors,2004,Minivan,1708,708,FWD,6 Cylinder,Automatic,Volcanic Orange,White
JT68XQJP6G4OQTB30,Contoso Motors,2016,SUV,1709,984,FWD,4 Cylinder,Automatic,Silver,Beige
MV9IRF1YD2M42M0L1,Contoso Motors,2007,Minivan,1710,710,FWD,6 Cylinder,Automatic,Blue,Old Lace
SSBRUGC4FBHQEJ3RK,Contoso Motors,2016,Minivan,1711,711,FWD,6 Cylinder,Automatic,Silver,Ivory
0IPUYIOCUWJT4V20V,Contoso Motors,2011,Minivan,1712,712,FWD,6 Cylinder,Automatic,Deep Blue,Brown
R19QRPMJUKFVUG4UT,Contoso Motors,2004,Minivan,1713,713,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
NP704LVE7E996YTR3,Contoso Motors,2005,Minivan,1714,714,FWD,6 Cylinder,Automatic,White Silver,Smoke White
Q8M77PMTJUT0JEFY0,Contoso Motors,2005,Sedan,1715,538,AWD,Electric,Semi-automatic,White Silver,Smoke White
ZQOYYE8AWT1N28DIC,Contoso Motors,2005,Hatchback,1716,900,FWD,Electric,Automatic,Blazing Gray,Old Lace
PLD1V7LHPF90MXQ0C,Contoso Motors,2005,Sedan,1717,586,FWD,Electric,Semi-automatic,White Silver,Smoke White
H3H68R551K4NH4RIX,Contoso Motors,2010,Sedan,1718,598,FWD,Electric,Semi-automatic,White Silver,Smoke White
I7W8KMBD4L3XHBI96,Contoso Motors,2011,SUV,1719,985,FWD,4 Cylinder,Automatic,Silver,Beige
7AZTQAEV9PQZ5GLAC,Contoso Motors,2007,Truck,1720,593,FWD,Electric,Automatic,Silver,Black
AF0WV5FT4P49HYO9A,Contoso Motors,2007,Truck,1721,786,FWD,Electric,Automatic,Silver,Black
RC7K5KN7EY5V6QQSW,Contoso Motors,2007,Wagon,1722,906,RWD,Electric,Automatic,Blazing Gray,Nutmeg
WTXY1OCOXVUIJNT3U,Contoso Motors,2015,Wagon,1723,954,FWD,Electric,Automatic,Blazing Gray,Gray
9L8C15C6NR9I5FL1E,Contoso Motors,2016,Minivan,1724,724,FWD,6 Cylinder,Automatic,Deep Blue,Brown
NR0SA18C6MJ0CCXNP,Contoso Motors,2011,Minivan,1725,725,FWD,6 Cylinder,Automatic,Midnight Black,Silverstone
DRWBKV5QE7DVWAU52,Contoso Motors,2004,Crossover,1726,987,FWD,6 Cylinder,Automatic,Silver,Beige
JJJIT8DTGXFM0VCAB,Contoso Motors,2016,Hatchback,1727,955,FWD,Electric,Automatic,Blazing Gray,Dark Gray
VW8W9V1YBK90CNUA1,Contoso Motors,2005,Truck,1728,834,RWD,Electric,Automatic,Silver,Black
5F2WJD2504ZITUWH9,Contoso Motors,2007,Crossover,1729,989,FWD,6 Cylinder,Automatic,Silver,Beige
I5W0PH8ULHIVIG8H4,Contoso Motors,2009,Sedan,1730,646,AWD,Electric,Semi-automatic,Blazing Gray,Nutmeg
3Y56J5XSHHIZ2HFCT,Contoso Motors,2016,Hatchback,1731,963,AWD,Electric,Automatic,Blazing Gray,Beige
27YT7WTB98IX4L9DL,Contoso Motors,2016,Minivan,1732,732,FWD,6 Cylinder,Automatic,Volcanic Orange,White
B2C46I8SHH5Q08LUL,Contoso Motors,2016,SUV,1733,999,AWD,6 Cylinder,Automatic,Silver,Beige
FBJQ161J0SU3XU4IJ,Contoso Motors,2007,SUV,1734,6,FWD,Electric,Automatic,Silver,Beige
RZ9GTU4PGH4XKDHPW,Contoso Motors,2010,Commercial,1735,982,AWD,8 Cylinder,Automatic,Silver,Black
UHEJIUFBZCYY9CH44,Contoso Motors,2005,Convertible 2DR,1736,736,AWD,4 Cylinder,Automatic,Deep Blue,Brown
02PA8MBT8WD7OWXL1,Contoso Motors,2016,Coupe,1737,219,FWD,Electric,Automatic,Silver,Ivory
1S75U8FVSTNS1B5GL,Contoso Motors,2014,Hybrid,1738,738,FWD,Hybrid,Semi-automatic,White Silver,Smoke White
9WZO4FCN511COUNSE,Contoso Motors,2013,Truck,1739,912,FWD,Electric,Automatic,Silver,Black
WI6VDD1ARHRCAOBOJ,Contoso Motors,2007,Wagon,1740,972,FWD,Electric,Automatic,Blazing Gray,Brown
YTJ51G030H2TMZ1OT,Contoso Motors,2004,Sedan,1741,647,AWD,Electric,Semi-automatic,Electric Blue,Red
